Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Url
2024,Osasuna,La Liga,Aimar Oroz,ESP,MF,21,2001,26,1298,17,157,651,516,62,1297,52,26,50,18,34.6,773,4229,2079,52,46,9,58,42,928,126,https://fbref.com/en/players/7c363088/Aimar-Oroz
2024,Osasuna,La Liga,Asier Osambela,ESP,MF,19,2004,0.1,9,0,1,4,4,2,9,0,0,NA,0,NA,3,6,0,0,0,0,1,1,6,1,https://fbref.com/en/players/e87c44a9/Asier-Osambela
2024,Osasuna,La Liga,Rubén Peña,ESP,"DF,FW",32,1991,23.2,1241,49,290,501,468,41,1241,73,35,47.9,33,45.2,608,3824,1843,62,43,9,45,33,670,147,https://fbref.com/en/players/1f079188/Ruben-Pena
2024,Osasuna,La Liga,Raúl,ESP,FW,22,2000,15.1,455,12,35,199,224,64,455,21,6,28.6,13,61.9,221,899,381,16,11,7,36,16,339,68,https://fbref.com/en/players/18f0a9f0/Raul
2024,Osasuna,La Liga,Max Svensson,ESP,FW,,NA,0,2,0,0,0,2,2,2,0,0,NA,0,NA,0,0,0,0,0,0,1,0,1,0,https://fbref.com/en/players/cf603737/Max-Svensson
2024,Osasuna,La Liga,Lucas Torró,ESP,MF,29,1994,19.9,986,54,223,551,214,35,986,8,6,75,1,12.5,423,1829,555,3,7,1,14,10,569,15,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2024,Osasuna,La Liga,Nacho Vidal,ESP,"DF,FW",28,1995,1.1,62,5,20,21,21,4,62,2,1,50,1,50,25,85,32,0,1,0,1,2,26,4,https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal
2024,Rayo Vallecano,La Liga,Iván Balliu,ALB,DF,31,1992,31.9,1736,83,477,797,471,33,1736,20,7,35,10,50,708,3600,1825,50,29,5,28,11,876,100,https://fbref.com/en/players/cee88597/Ivan-Balliu
2024,Rayo Vallecano,La Liga,Bebé,CPV,"MF,FW",33,1990,2.4,145,2,8,55,88,7,144,22,12,54.5,9,40.9,85,848,390,17,10,5,10,3,97,24,https://fbref.com/en/players/d8712bf9/Bebe
2024,Rayo Vallecano,La Liga,Sergio Camello,ESP,FW,22,2001,18.5,580,18,47,278,265,62,580,49,16,32.7,31,63.3,327,1613,637,22,20,10,53,26,421,79,https://fbref.com/en/players/873619c6/Sergio-Camello
2024,Rayo Vallecano,La Liga,Cárdenas,ESP,GK,26,1997,1,41,32,41,0,0,0,41,0,0,NA,0,NA,24,139,79,0,0,0,0,0,24,0,https://fbref.com/en/players/e1846dde/Cardenas
2024,Rayo Vallecano,La Liga,Pep Chavarría,ESP,"DF,MF",25,1998,13,941,32,257,398,292,14,941,28,11,39.3,10,35.7,492,2754,1338,28,32,4,25,7,593,84,https://fbref.com/en/players/63c5e56b/Pep-Chavarria
2024,Rayo Vallecano,La Liga,Pathé Ciss,SEN,MF,29,1994,18.5,1126,67,330,672,133,26,1126,21,17,81,3,14.3,562,2643,1188,14,9,2,19,18,652,22,https://fbref.com/en/players/9a0408b6/Pathe-Ciss
2024,Rayo Vallecano,La Liga,Crespo,POR,MF,26,1996,5.9,367,21,80,217,74,6,367,20,13,65,5,25,205,1106,554,13,8,0,22,15,246,20,https://fbref.com/en/players/922dfade/Crespo
2024,Rayo Vallecano,La Liga,Stole Dimitrievski,MKD,GK,29,1993,37,1271,1053,1259,12,0,0,1271,1,1,100,0,0,637,3664,2248,0,0,0,0,0,510,0,https://fbref.com/en/players/fc70e345/Stole-Dimitrievski
2024,Rayo Vallecano,La Liga,Alfonso Espino,URU,DF,31,1992,27.9,1740,82,607,801,360,27,1740,50,24,48,25,50,725,3497,1887,41,26,10,42,18,887,89,https://fbref.com/en/players/db001fa9/Alfonso-Espino
2024,Rayo Vallecano,La Liga,Radamel Falcao,COL,"FW,DF",37,1986,4.5,169,4,13,67,91,23,168,8,3,37.5,4,50,97,429,171,7,4,5,13,12,132,23,https://fbref.com/en/players/66116290/Radamel-Falcao
2024,Rayo Vallecano,La Liga,Jorge de Frutos,ESP,"FW,MF",26,1997,17.2,668,17,97,258,333,49,668,49,15,30.6,25,51,380,2508,1383,42,29,12,33,15,450,144,https://fbref.com/en/players/38ce1150/Jorge-de-Frutos
2024,Rayo Vallecano,La Liga,Álvaro García,ESP,"FW,MF",30,1992,27.5,1102,33,196,354,567,101,1102,25,10,40,14,56,547,2790,1229,56,21,22,54,11,696,252,https://fbref.com/en/players/90bbd822/Alvaro-Garcia
2024,Rayo Vallecano,La Liga,Aridane Hernández,ESP,DF,34,1989,18.8,959,155,586,358,18,10,959,3,1,33.3,0,0,438,1991,843,0,2,0,8,0,538,0,https://fbref.com/en/players/132ac341/Aridane-Hernandez
2024,Rayo Vallecano,La Liga,Florian Lejeune,FRA,DF,32,1991,37,2386,341,1317,953,131,36,2386,5,4,80,0,0,1250,5730,2951,15,6,0,13,4,1494,4,https://fbref.com/en/players/6eaed4eb/Florian-Lejeune
2024,Rayo Vallecano,La Liga,Unai López,ESP,MF,27,1995,23.4,1675,35,340,980,371,16,1675,39,22,56.4,17,43.6,886,4167,1964,32,24,2,26,23,1128,59,https://fbref.com/en/players/88050721/Unai-Lopez
2024,Rayo Vallecano,La Liga,Diego Méndez,ESP,MF,19,2003,0.1,3,0,1,2,0,0,3,0,0,NA,0,NA,1,12,10,1,0,0,0,0,0,0,https://fbref.com/en/players/b151a3f2/Diego-Mendez
2024,Rayo Vallecano,La Liga,Abdul Mumin,GHA,DF,25,1998,18.8,956,127,578,359,25,8,956,4,2,50,1,25,492,2318,989,6,2,0,7,3,558,4,https://fbref.com/en/players/5487adcd/Abdul-Mumin
2024,Rayo Vallecano,La Liga,Randy Nteka,ANG,"FW,MF",25,1997,6.4,284,13,34,122,131,36,283,17,7,41.2,8,47.1,156,784,404,12,7,6,18,20,199,35,https://fbref.com/en/players/a6103274/Randy-Nteka
2024,Rayo Vallecano,La Liga,Isaac Palazón Camacho,ESP,"MF,FW",28,1994,31,1638,43,232,725,705,55,1636,87,35,40.2,45,51.7,875,4561,1717,40,54,7,93,65,1087,152,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho
2024,Rayo Vallecano,La Liga,Kike Pérez,ESP,"MF,FW",26,1997,9.3,510,14,76,285,155,15,510,33,9,27.3,19,57.6,296,1798,879,17,10,3,30,16,346,42,https://fbref.com/en/players/237a3851/Kike-Perez
2024,Rayo Vallecano,La Liga,José Pozo,ESP,MF,27,1996,0.2,16,0,2,9,5,0,16,0,0,NA,0,NA,11,47,19,0,1,0,4,0,12,2,https://fbref.com/en/players/fc8b614b/Jose-Pozo
2024,Rayo Vallecano,La Liga,Andrei Ratiu,ROU,"DF,MF",25,1998,7,392,22,121,157,116,18,392,29,13,44.8,14,48.3,178,1299,729,28,19,8,14,7,219,25,https://fbref.com/en/players/b1b99435/Andrei-Ratiu
2024,Rayo Vallecano,La Liga,Salvi,ESP,MF,32,1991,0.3,14,0,1,9,4,0,14,1,1,100,0,0,14,102,47,2,2,0,0,2,13,2,https://fbref.com/en/players/405f267a/Salvi
2024,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,28,1994,14.1,439,12,33,226,183,58,438,44,20,45.5,19,43.2,266,1200,372,11,5,4,44,27,348,73,https://fbref.com/en/players/02ef8778/Raul-de-Tomas
2024,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"FW,MF",35,1988,15.3,1016,15,76,546,411,51,1016,85,33,38.8,43,50.6,545,2643,1054,28,24,10,45,60,778,81,https://fbref.com/en/players/fc647b34/Oscar-Trejo
2024,Rayo Vallecano,La Liga,Óscar Valentín,ESP,MF,28,1994,29.9,1583,85,401,1032,162,18,1583,13,7,53.8,4,30.8,709,3889,1937,24,24,1,33,10,867,11,https://fbref.com/en/players/592f3158/Oscar-Valentin
2024,Real Madrid,La Liga,David Alaba,AUT,DF,31,1992,12.8,1004,127,474,457,80,11,1004,0,0,NA,0,NA,699,3567,2011,9,11,0,5,1,730,13,https://fbref.com/en/players/05439de2/David-Alaba
2024,Real Madrid,La Liga,Kepa Arrizabalaga,ESP,GK,28,1994,13.3,474,412,471,3,0,0,474,0,0,NA,0,NA,313,1259,808,0,0,0,0,0,300,0,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
2024,Real Madrid,La Liga,Jude Bellingham,ENG,MF,20,2003,25.7,1897,21,202,978,746,135,1896,97,50,51.5,35,36.1,1235,6812,3434,85,73,26,53,40,1554,177,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
2024,Real Madrid,La Liga,Eduardo Camavinga,FRA,"MF,DF",20,2002,20.2,1605,55,399,885,344,20,1605,69,36,52.2,18,26.1,1011,5798,3129,49,56,5,26,24,1196,31,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
2024,Real Madrid,La Liga,Dani Carvajal,ESP,DF,31,1992,24.1,1697,101,465,726,527,59,1697,22,9,40.9,11,50,939,3864,1903,30,37,9,22,18,1126,168,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
2024,Real Madrid,La Liga,Dani Ceballos,ESP,"MF,FW",26,1996,6.6,609,9,99,315,201,15,609,15,5,33.3,8,53.3,425,2284,1097,16,17,1,9,13,497,23,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
2024,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,31,1992,3.7,135,119,135,0,0,0,135,0,0,NA,0,NA,87,472,296,0,0,0,0,0,70,0,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2024,Real Madrid,La Liga,Brahim Díaz,MAR,"FW,MF",23,1999,17.2,971,8,51,400,540,93,971,109,55,50.5,49,45,694,4465,2408,76,61,32,48,42,801,166,https://fbref.com/en/players/407feb71/Brahim-Diaz
2024,Real Madrid,La Liga,Fran Garcia,ESP,DF,23,1999,15.5,1148,39,309,464,385,23,1148,18,8,44.4,9,50,686,3666,1956,53,30,4,22,8,747,139,https://fbref.com/en/players/7226539b/Fran-Garcia
2024,Real Madrid,La Liga,Gonzalo García,ESP,"FW,MF",19,2004,0.2,11,0,2,4,5,1,11,1,0,0,1,100,8,56,20,1,1,1,0,0,7,3,https://fbref.com/en/players/74c2d562/Gonzalo-Garcia
2024,Real Madrid,La Liga,Arda Güler,TUR,"FW,MF",18,2005,4.2,273,7,39,114,125,19,273,22,11,50,9,40.9,172,1034,609,16,6,6,7,5,205,25,https://fbref.com/en/players/3741ca58/Arda-Guler
2024,Real Madrid,La Liga,Joselu,ESP,FW,33,1990,18.7,514,13,43,236,238,99,512,14,6,42.9,7,50,292,1040,353,15,8,12,29,9,398,98,https://fbref.com/en/players/6265208f/Joselu
2024,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,23,2000,20.7,1058,2,51,290,733,193,1057,176,65,36.9,95,54,797,6384,3440,137,74,88,71,40,888,277,https://fbref.com/en/players/7111d552/Vinicius-Junior
2024,Real Madrid,La Liga,Toni Kroos,GER,MF,33,1990,23.6,2656,58,546,1641,492,13,2656,8,5,62.5,3,37.5,1758,8020,4189,32,51,1,8,6,2128,29,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2024,Real Madrid,La Liga,Andriy Lunin,UKR,GK,24,1999,21,713,613,710,3,0,0,713,0,0,NA,0,NA,399,1766,1177,0,0,0,0,0,400,0,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2024,Real Madrid,La Liga,Mario Martín,ESP,MF,19,2004,0.2,25,2,9,13,4,0,25,0,0,NA,0,NA,12,64,18,0,0,0,2,0,15,1,https://fbref.com/en/players/a9aff11a/Mario-Martin
2024,Real Madrid,La Liga,Ferland Mendy,FRA,DF,28,1995,19.1,1409,44,387,687,345,17,1409,28,13,46.4,13,46.4,858,3474,1505,19,21,3,20,14,1026,96,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
2024,Real Madrid,La Liga,Éder Militão,BRA,DF,25,1998,5.5,376,61,204,155,20,3,376,1,0,0,0,0,244,1145,609,7,4,0,3,1,274,2,https://fbref.com/en/players/2784f898/Eder-Militao
2024,Real Madrid,La Liga,Luka Modrić,CRO,MF,37,1985,18.8,1812,22,256,977,593,49,1812,45,21,46.7,17,37.8,1202,6071,2795,53,57,13,12,19,1427,85,https://fbref.com/en/players/6025fab1/Luka-Modric
2024,Real Madrid,La Liga,Nacho,ESP,DF,33,1990,19.4,1418,202,724,632,67,18,1418,6,2,33.3,3,50,821,3372,2023,13,10,1,7,0,1028,9,https://fbref.com/en/players/2946f9a1/Nacho
2024,Real Madrid,La Liga,Nicolás Paz,ARG,"MF,FW",18,2004,0.3,32,0,2,17,13,0,32,2,0,0,2,100,21,167,125,3,3,0,0,0,21,2,https://fbref.com/en/players/01bb93d5/Nicolas-Paz
2024,Real Madrid,La Liga,Álvaro Rodríguez,URU,FW,19,2004,0,3,1,2,1,0,0,3,2,2,100,0,0,1,28,0,0,1,0,1,1,2,0,https://fbref.com/en/players/49a6ecbb/Alvaro-Rodriguez
2024,Real Madrid,La Liga,Rodrygo,BRA,FW,22,2001,26.4,1352,3,50,414,905,206,1351,147,60,40.8,68,46.3,1002,7409,4344,159,106,84,72,30,1145,301,https://fbref.com/en/players/8f5e92a6/Rodrygo
2024,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,30,1993,30.1,2022,275,1000,964,65,25,2022,3,1,33.3,2,66.7,1337,6743,4149,17,10,1,4,2,1525,1,https://fbref.com/en/players/18b896d6/Antonio-Rudiger
2024,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,"MF,DF",23,2000,22.1,1722,132,539,985,211,20,1722,13,6,46.2,3,23.1,1152,6365,3569,28,41,1,13,12,1296,15,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni
2024,Real Madrid,La Liga,Federico Valverde,URU,MF,25,1998,32.3,2448,77,384,1382,708,69,2448,44,22,50,21,47.7,1610,9227,5027,104,102,15,28,12,1925,102,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2024,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,32,1991,15.8,1286,52,327,498,466,68,1286,47,24,51.1,19,40.4,708,3085,1454,28,22,12,18,15,911,160,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2024,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",19,2004,2.8,106,0,10,47,53,9,106,20,7,35,9,45,69,590,363,16,11,4,10,2,68,19,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
2024,Real Sociedad,La Liga,Jon Aramburu,VEN,DF,21,2002,6,392,22,92,214,91,3,392,7,2,28.6,4,57.1,171,726,347,6,10,0,6,6,207,25,https://fbref.com/en/players/dc7a172e/Jon-Aramburu
2024,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,MF",21,2001,15.9,794,8,82,307,415,68,794,78,38,48.7,30,38.5,526,3503,1479,56,35,22,55,45,586,163,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2024,Real Sociedad,La Liga,Sheraldo Becker,SUR,"FW,MF",28,1995,8.6,300,0,13,85,207,42,300,8,4,50,3,37.5,178,1223,591,28,9,8,15,5,232,87,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker
2024,Real Sociedad,La Liga,Alberto Dadie,ESP,MF,21,2002,0.3,14,0,6,6,2,1,14,1,0,0,1,100,12,28,8,0,0,0,4,0,10,0,https://fbref.com/en/players/cc851506/Alberto-Dadie
2024,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,29,1994,9,545,47,225,282,41,14,545,3,2,66.7,1,33.3,273,1407,661,4,5,1,3,3,322,2,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2024,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,27,1996,4.5,142,6,16,79,49,14,141,10,3,30,7,70,64,315,100,5,3,0,13,14,85,13,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
2024,Real Sociedad,La Liga,Javi Galán,ESP,DF,28,1994,11.9,809,18,185,383,253,13,809,44,18,40.9,19,43.2,427,2661,1593,46,17,5,16,11,473,70,https://fbref.com/en/players/a4b00319/Javi-Galan
2024,Real Sociedad,La Liga,Urko González,ESP,MF,22,2001,1.7,109,8,30,65,14,1,109,2,1,50,1,50,51,257,149,1,0,0,2,3,75,1,https://fbref.com/en/players/c4f5eb61/Urko-Gonzalez
2024,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",22,2001,23.9,1161,11,94,404,683,122,1161,117,55,47,44,37.6,745,6334,3378,136,57,63,60,27,831,231,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
2024,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,26,1996,27.4,1996,171,899,1057,45,17,1996,1,1,100,0,0,1242,7060,4021,21,16,0,16,6,1359,1,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2024,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"FW,MF",23,2000,1.3,68,2,12,30,26,6,68,5,2,40,2,40,33,145,83,2,2,0,3,2,39,10,https://fbref.com/en/players/d4808594/Jon-Magunacelaya
2024,Real Sociedad,La Liga,Unai Marrero,ESP,GK,21,2001,1.6,46,32,43,3,0,0,46,0,0,NA,0,NA,22,94,55,0,0,0,0,0,11,0,https://fbref.com/en/players/f0fe87dc/Unai-Marrero
2024,Real Sociedad,La Liga,Jon Martin,ESP,DF,17,2006,0.3,10,2,9,1,0,0,10,0,0,NA,0,NA,1,2,1,0,0,0,0,0,4,0,https://fbref.com/en/players/df33ecb5/Jon-Martin
2024,Real Sociedad,La Liga,Brais Méndez,ESP,"MF,FW",26,1997,26.8,1559,36,162,851,562,63,1559,59,24,40.7,31,52.5,884,4030,1902,45,40,15,57,30,1113,121,https://fbref.com/en/players/c9e39d91/Brais-Mendez
2024,Real Sociedad,La Liga,Mikel Merino,ESP,MF,27,1996,27.6,1759,91,323,948,514,76,1759,41,24,58.5,13,31.7,892,3946,1722,26,39,5,61,42,1213,99,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2024,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,25,1997,12.5,838,44,244,418,181,6,838,19,10,52.6,7,36.8,372,2000,917,24,23,1,14,8,429,23,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2024,Real Sociedad,La Liga,Álvaro Odriozola,ESP,DF,27,1995,4.4,293,9,85,146,63,7,293,9,2,22.2,5,55.6,138,802,410,14,8,2,6,4,177,12,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2024,Real Sociedad,La Liga,Olasagasti,ESP,MF,22,2000,4,225,8,41,109,78,15,225,10,7,70,3,30,109,451,214,8,4,4,7,6,132,12,https://fbref.com/en/players/3d99999d/Olasagasti
2024,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",26,1997,24,728,13,83,335,317,79,726,29,10,34.5,16,55.2,376,1603,597,27,21,10,61,26,508,126,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2024,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,22,2001,17,1311,133,607,679,28,10,1311,4,4,100,0,0,763,3837,2126,9,8,0,8,2,888,1,https://fbref.com/en/players/44150beb/Jon-Pacheco
2024,Real Sociedad,La Liga,Álex Remiro,ESP,GK,28,1995,36.4,1353,1103,1338,15,0,0,1353,0,0,NA,0,NA,783,3944,1947,0,0,0,2,0,726,0,https://fbref.com/en/players/374ee424/Alex-Remiro
2024,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,26,1997,12,363,8,17,147,206,60,363,49,31,63.3,17,34.7,226,1327,427,18,11,10,49,39,272,74,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2024,Real Sociedad,La Liga,André Silva,POR,FW,27,1995,8.1,239,3,13,99,128,25,238,23,6,26.1,16,69.6,137,727,242,5,5,4,17,18,172,44,https://fbref.com/en/players/3effaa34/Andre-Silva
2024,Real Sociedad,La Liga,Alex Sola,ESP,"DF,MF",24,1999,0.3,21,2,5,13,3,0,21,0,0,NA,0,NA,11,75,31,1,1,0,0,1,10,0,https://fbref.com/en/players/5fa714d5/Alex-Sola
2024,Real Sociedad,La Liga,Kieran Tierney,SCO,DF,26,1997,13.8,1056,45,297,552,214,10,1056,17,7,41.2,8,47.1,522,2201,1177,22,21,2,13,3,600,39,https://fbref.com/en/players/fce2302c/Kieran-Tierney
2024,Real Sociedad,La Liga,Hamari Traoré,MLI,DF,31,1992,25.5,1737,87,444,950,356,18,1737,27,16,59.3,9,33.3,884,4222,2188,49,31,4,23,9,982,83,https://fbref.com/en/players/a4b1028a/Hamari-Traore
2024,Real Sociedad,La Liga,Beñat Turrientes,ESP,MF,21,2002,18.7,880,40,178,518,200,11,880,43,21,48.8,14,32.6,509,2885,1387,26,23,2,26,14,601,31,https://fbref.com/en/players/068f4dec/Benat-Turrientes
2024,Real Sociedad,La Liga,Arsen Zakharyan,RUS,"MF,FW",20,2003,13.6,691,12,76,286,331,29,691,29,10,34.5,15,51.7,381,1854,1028,28,22,8,25,6,466,88,https://fbref.com/en/players/7f14ec2a/Arsen-Zakharyan
2024,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,26,1997,28,1983,162,908,1034,50,18,1983,8,4,50,4,50,1229,7537,4725,28,2,0,14,3,1316,0,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2024,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,24,1999,29.5,1793,91,397,1144,267,32,1793,18,12,66.7,5,27.8,942,5305,2671,34,41,5,26,16,1185,27,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2024,Sevilla,La Liga,Marcos Acuña,ARG,DF,31,1991,14.4,984,33,270,476,253,10,984,21,10,47.6,8,38.1,473,2266,1224,23,20,4,20,16,546,42,https://fbref.com/en/players/81442ecb/Marcos-Acuna
2024,Sevilla,La Liga,Lucien Agoume,FRA,MF,21,2002,8.6,430,17,108,245,83,12,430,8,7,87.5,1,12.5,221,1218,590,7,3,2,4,4,273,9,https://fbref.com/en/players/8bc8829a/Lucien-Agoume
2024,Sevilla,La Liga,Loïc Bade,FRA,DF,23,2000,25.3,1648,184,920,692,55,24,1648,21,11,52.4,10,47.6,846,4490,2358,15,8,1,12,4,1000,3,https://fbref.com/en/players/114bbdee/Loic-Bade
2024,Sevilla,La Liga,Yassine Bounou,MAR,GK,32,1991,1,31,25,30,1,0,0,31,0,0,NA,0,NA,16,77,64,0,0,0,0,0,16,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2024,Sevilla,La Liga,Manu Bueno,ESP,MF,19,2004,1.3,68,2,26,30,13,0,68,2,1,50,1,50,40,180,85,1,2,0,7,1,53,1,https://fbref.com/en/players/c5642098/Manu-Bueno
2024,Sevilla,La Liga,Jesús Corona,MEX,"MF,DF",30,1993,0.2,17,0,1,8,8,0,17,1,1,100,0,0,13,76,31,0,1,0,1,0,13,4,https://fbref.com/en/players/fb938d24/Jesus-Corona
2024,Sevilla,La Liga,Marko Dmitrović,SRB,GK,31,1992,13,429,363,425,4,0,0,429,1,1,100,0,0,234,1097,625,0,0,0,0,0,190,0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2024,Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,26,1997,28.6,565,31,75,248,248,115,564,37,11,29.7,25,67.6,269,1239,458,17,10,11,59,17,373,81,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
2024,Sevilla,La Liga,Fernando,BRA,MF,36,1987,5.1,288,10,74,169,49,5,288,6,4,66.7,1,16.7,168,878,429,5,8,1,5,3,186,7,https://fbref.com/en/players/41f32541/Fernando
2024,Sevilla,La Liga,Federico Gattoni,ARG,"DF,FW",24,1999,0.1,11,1,6,5,0,0,11,0,0,NA,0,NA,3,15,12,0,0,0,0,0,3,0,https://fbref.com/en/players/86087757/Federico-Gattoni
2024,Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",31,1991,19.4,1245,90,519,634,95,8,1245,6,4,66.7,2,33.3,662,3913,2413,23,21,0,9,4,810,5,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
2024,Sevilla,La Liga,Diego Iturralde,ESP,DF,20,2003,0.4,17,3,11,6,1,0,17,1,1,100,0,0,6,69,52,1,1,0,0,0,6,0,https://fbref.com/en/players/9d33c71a/Diego-Iturralde
2024,Sevilla,La Liga,Adnan Januzaj,BEL,"FW,MF",28,1995,2.1,119,1,8,56,57,5,119,11,5,45.5,4,36.4,79,383,156,1,3,0,10,1,92,17,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2024,Sevilla,La Liga,Joan Jordán,ESP,MF,29,1994,4.2,279,6,47,175,59,3,279,1,1,100,0,0,138,573,239,0,2,0,5,3,176,1,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2024,Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",31,1992,5.1,266,2,34,101,138,26,266,16,7,43.8,9,56.3,159,843,400,11,13,4,20,13,176,28,https://fbref.com/en/players/abe66106/Erik-Lamela
2024,Sevilla,La Liga,Dodi Lukebakio,BEL,"FW,MF",25,1997,12.5,520,8,36,193,298,67,520,62,30,48.4,26,41.9,369,2713,1336,48,31,24,44,19,437,116,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2024,Sevilla,La Liga,Marcão,BRA,DF,27,1996,3.9,237,18,108,123,7,1,237,3,1,33.3,1,33.3,129,783,542,3,5,0,3,0,165,0,https://fbref.com/en/players/133faa84/Marcao
2024,Sevilla,La Liga,Mariano,DOM,"FW,MF",29,1993,2.7,85,2,3,33,49,16,85,2,1,50,1,50,45,329,111,3,3,3,9,6,62,17,https://fbref.com/en/players/5c4dc0ff/Mariano
2024,Sevilla,La Liga,Hannibal Mejbri,TUN,MF,20,2003,1.2,68,0,12,28,28,4,68,5,3,60,1,20,38,247,96,1,4,0,6,6,50,6,https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri
2024,Sevilla,La Liga,Rafa Mir,ESP,"FW,MF",26,1997,4.3,136,2,11,61,67,20,136,6,2,33.3,3,50,73,349,147,3,2,3,9,3,93,16,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2024,Sevilla,La Liga,Jesús Navas,ESP,DF,37,1985,22.3,1453,58,374,596,489,17,1453,20,13,65,7,35,782,3869,2044,54,39,9,21,4,905,141,https://fbref.com/en/players/3f10bd22/Jesus-Navas
2024,Sevilla,La Liga,Tanguy Nianzou,FRA,DF,21,2002,3.5,192,20,63,115,16,3,192,2,2,100,0,0,105,473,261,2,3,0,3,2,119,1,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2024,Sevilla,La Liga,Ørjan Nyland,NOR,GK,32,1990,24,845,707,841,4,0,0,845,0,0,NA,0,NA,436,2466,1395,0,0,0,2,0,312,1,https://fbref.com/en/players/bdedffac/Orjan-Nyland
2024,Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",29,1994,31.9,1717,30,224,657,871,125,1716,130,48,36.9,66,50.8,963,6343,2887,117,77,35,99,56,1171,265,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
2024,Sevilla,La Liga,Adrià Pedrosa,ESP,DF,25,1998,19.5,1178,57,307,477,408,22,1178,38,12,31.6,18,47.4,575,2913,1475,46,38,9,35,23,667,109,https://fbref.com/en/players/112521d1/Adria-Pedrosa
