Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Url
2023,Valladolid,La Liga,Luis Pérez,ESP,DF,27,1995,13.5,574,455,113,9,1,4,54,104,0,0,0,0,436,6,19,https://fbref.com/en/players/b7c04927/Luis-Perez
2023,Valladolid,La Liga,Óscar Plano,ESP,"FW,MF",31,1991,22.6,640,614,21,3,5,4,23,3,0,0,0,0,468,5,22,https://fbref.com/en/players/7c388b20/Oscar-Plano
2023,Valladolid,La Liga,Gonzalo Plata,ECU,FW,21,2000,25.6,782,712,69,6,3,1,54,34,23,16,2,1,582,1,31,https://fbref.com/en/players/54bcdeb0/Gonzalo-Plata
2023,Valladolid,La Liga,Manuel Pozo,ESP,FW,20,2001,0.2,8,7,1,0,0,0,1,1,0,0,0,0,6,0,0,https://fbref.com/en/players/35440884/Manuel-Pozo
2023,Valladolid,La Liga,Iván Sánchez,ESP,"MF,FW",29,1992,12.8,480,460,15,3,1,10,38,2,6,3,1,1,381,5,16,https://fbref.com/en/players/70107d4d/Ivan-Sanchez
2023,Valladolid,La Liga,Javi Sánchez,ESP,DF,25,1997,26.6,1175,1119,51,41,1,23,5,4,0,0,0,0,962,5,13,https://fbref.com/en/players/60359288/Javi-Sanchez
2023,Valladolid,La Liga,David Torres,ESP,DF,19,2003,4.3,231,223,7,2,0,0,1,5,0,0,0,0,184,1,4,https://fbref.com/en/players/381dbcfc/David-Torres
2023,Valladolid,La Liga,Toni Villa,ESP,MF,27,1995,1,32,31,1,0,0,0,5,0,1,1,0,0,20,0,2,https://fbref.com/en/players/636eae97/Toni-Villa
2023,Valladolid,La Liga,Shon Weissman,ISR,FW,26,1996,8.3,91,74,17,0,0,0,2,0,0,0,0,0,70,0,2,https://fbref.com/en/players/379dc075/Shon-Weissman
2023,Valladolid,La Liga,Jawad El Yamiq,MAR,DF,30,1992,17.9,919,850,68,47,1,15,0,14,0,0,0,0,745,1,11,https://fbref.com/en/players/f6f6b6e8/Jawad-El-Yamiq
2023,Villarreal,La Liga,Raúl Albiol,ESP,DF,36,1985,23.5,1472,1428,42,34,0,15,1,0,0,0,0,0,1303,2,7,https://fbref.com/en/players/4bd414c1/Raul-Albiol
2023,Villarreal,La Liga,Alex Baena,ESP,"MF,FW",21,2001,21.6,859,831,23,8,21,3,26,2,8,6,0,0,681,5,30,https://fbref.com/en/players/518f2234/Alex-Baena
2023,Villarreal,La Liga,Étienne Capoue,FRA,MF,34,1988,21.7,1043,1016,27,23,6,6,9,3,0,0,0,0,915,0,15,https://fbref.com/en/players/5acc4a10/Etienne-Capoue
2023,Villarreal,La Liga,Samuel Chukwueze,NGA,"FW,MF",23,1999,26,908,873,30,3,9,4,28,15,12,3,0,0,697,5,32,https://fbref.com/en/players/b8a642fc/Samuel-Chukwueze
2023,Villarreal,La Liga,Diego Collado,ESP,FW,21,2001,0.1,7,7,0,0,0,0,2,0,0,0,0,0,5,0,1,https://fbref.com/en/players/b3f62bfc/Diego-Collado
2023,Villarreal,La Liga,Francis Coquelin,FRA,MF,31,1991,8.3,311,300,7,7,1,3,5,0,0,0,0,0,265,4,5,https://fbref.com/en/players/a6951bf8/Francis-Coquelin
2023,Villarreal,La Liga,Jorge Cuenca,ESP,DF,22,1999,5.6,384,366,17,9,1,7,1,2,0,0,0,0,334,1,3,https://fbref.com/en/players/0abc51f2/Jorge-Cuenca
2023,Villarreal,La Liga,Arnaut Danjuma,NED,FW,25,1997,5.3,95,83,12,1,0,0,6,2,2,0,0,0,70,0,1,https://fbref.com/en/players/f08490a6/Arnaut-Danjuma
2023,Villarreal,La Liga,Alberto Del Moral,ESP,MF,22,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/84a85b48/Alberto-Del-Moral
2023,Villarreal,La Liga,Mamadou Fall,SEN,DF,19,2002,0.3,16,11,5,0,0,1,1,5,0,0,0,0,13,0,1,https://fbref.com/en/players/805a2a11/Mamadou-Fall
2023,Villarreal,La Liga,Kiko Femenía,ESP,DF,31,1991,12.6,778,661,114,16,0,1,31,97,1,0,0,0,667,3,14,https://fbref.com/en/players/e5d01ecf/Kiko-Femenia
2023,Villarreal,La Liga,Juan Foyth,ARG,DF,24,1998,21.8,1276,1058,211,41,4,14,10,170,0,0,0,0,1116,7,13,https://fbref.com/en/players/6c7762c3/Juan-Foyth
2023,Villarreal,La Liga,Haissem Hassan,FRA,"FW,MF",20,2002,0.6,20,20,0,0,0,1,1,0,0,0,0,0,15,0,0,https://fbref.com/en/players/e0979e74/Haissem-Hassan
2023,Villarreal,La Liga,Nicolas Jackson,SEN,FW,21,2001,17.8,325,299,25,0,0,0,5,1,0,0,0,0,246,1,10,https://fbref.com/en/players/9c36ed83/Nicolas-Jackson
2023,Villarreal,La Liga,Filip Jørgensen,DEN,GK,20,2002,2,55,41,14,3,0,0,0,0,0,0,0,0,49,0,0,https://fbref.com/en/players/0107757e/Filip-Jorgensen
2023,Villarreal,La Liga,Giovani Lo Celso,ARG,"MF,FW",26,1996,12.5,694,643,47,8,11,17,31,7,27,17,0,0,578,4,14,https://fbref.com/en/players/d7553721/Giovani-Lo-Celso
2023,Villarreal,La Liga,José Luis Morales,ESP,"FW,MF",35,1987,13.5,258,237,18,0,2,1,13,4,0,0,0,0,181,3,14,https://fbref.com/en/players/4a478107/Jose-Luis-Morales
2023,Villarreal,La Liga,Aïssa Mandi,ALG,DF,30,1991,16.2,911,857,52,24,1,12,2,24,0,0,0,0,826,2,4,https://fbref.com/en/players/fbd6378b/Aissa-Mandi
2023,Villarreal,La Liga,Johan Mojica,COL,DF,29,1992,7.1,395,329,63,8,0,0,40,51,4,1,2,0,318,3,16,https://fbref.com/en/players/608f2092/Johan-Mojica
2023,Villarreal,La Liga,Alberto Moreno,ESP,DF,30,1992,14.4,730,617,107,15,1,4,36,85,7,3,3,0,605,6,13,https://fbref.com/en/players/11b9265b/Alberto-Moreno
2023,Villarreal,La Liga,Gerard Moreno,ESP,FW,30,1992,13.7,483,458,18,0,5,6,8,3,0,0,0,0,353,7,18,https://fbref.com/en/players/81f0781e/Gerard-Moreno
2023,Villarreal,La Liga,Manu Morlanes,ESP,MF,23,1999,1.8,46,42,3,3,0,0,0,0,0,0,0,0,36,1,2,https://fbref.com/en/players/a0255c67/Manu-Morlanes
2023,Villarreal,La Liga,Fernando Niño,ESP,"MF,FW",21,2000,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,https://fbref.com/en/players/81d5c497/Fernando-Nino
2023,Villarreal,La Liga,Daniel Parejo,ESP,MF,33,1989,36.5,2569,2249,310,178,7,29,144,5,127,57,34,4,2224,10,29,https://fbref.com/en/players/7460ca0d/Daniel-Parejo
2023,Villarreal,La Liga,Pascu,ESP,"DF,FW",19,2003,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,https://fbref.com/en/players/a2d9cf74/Pascu
2023,Villarreal,La Liga,Alfonso Pedraza,ESP,DF,26,1996,18.1,832,673,158,8,0,2,76,148,2,1,0,0,641,1,32,https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza
2023,Villarreal,La Liga,Yeremi Pino,ESP,"FW,MF",19,2002,27.2,845,818,16,1,5,2,20,5,5,0,0,0,651,11,41,https://fbref.com/en/players/540ec57b/Yeremi-Pino
2023,Villarreal,La Liga,Pepe Reina,ESP,GK,39,1982,22,855,678,176,58,0,2,0,0,0,0,0,0,685,1,1,https://fbref.com/en/players/e358587b/Pepe-Reina
2023,Villarreal,La Liga,Gerónimo Rulli,ARG,GK,30,1992,14,543,419,124,32,0,0,0,0,0,0,0,0,464,0,2,https://fbref.com/en/players/625c144a/Geronimo-Rulli
2023,Villarreal,La Liga,Ramón Terrats,ESP,MF,21,2000,9.1,425,399,21,5,3,6,16,3,13,7,0,0,356,5,7,https://fbref.com/en/players/f36016a5/Ramon-Terrats
2023,Villarreal,La Liga,Pau Torres,ESP,DF,25,1997,33.9,2179,2034,141,79,8,49,4,8,0,0,0,0,1855,4,15,https://fbref.com/en/players/532e1e4f/Pau-Torres
2023,Villarreal,La Liga,Manu Trigueros,ESP,MF,30,1991,9.2,534,519,14,10,1,1,4,2,2,1,0,0,475,1,7,https://fbref.com/en/players/963829d0/Manu-Trigueros
2024,Alavés,La Liga,Abdel Abqar,MAR,DF,24,1999,25.7,762,704,55,50,0,17,2,4,0,0,0,0,553,3,10,https://fbref.com/en/players/2bc7f211/Abdel-Abqar
2024,Alavés,La Liga,Carlos Benavídez,URU,MF,25,1998,12.6,459,447,11,7,1,6,4,3,1,0,0,0,321,1,3,https://fbref.com/en/players/9fb45456/Carlos-Benavidez
2024,Alavés,La Liga,Antonio Blanco,ESP,MF,23,2000,27,1053,1018,30,25,4,21,15,2,3,1,0,0,811,5,27,https://fbref.com/en/players/506daeac/Antonio-Blanco
2024,Alavés,La Liga,Rubén Duarte,ESP,DF,27,1995,20.9,827,658,160,55,0,8,70,104,1,0,0,0,566,9,10,https://fbref.com/en/players/1fe0492d/Ruben-Duarte
2024,Alavés,La Liga,Andoni Gorosabel,ESP,DF,26,1996,31.7,1329,1014,311,25,0,3,81,285,1,0,0,0,1059,4,32,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
2024,Alavés,La Liga,Ander Guevara,ESP,MF,26,1997,32.6,1471,1431,35,26,8,3,8,2,7,1,0,0,1111,5,35,https://fbref.com/en/players/8e48dc61/Ander-Guevara
2024,Alavés,La Liga,Jon Guridi,ESP,MF,28,1995,29.8,830,805,19,1,2,3,21,1,0,0,0,0,643,6,20,https://fbref.com/en/players/4c0a6a48/Jon-Guridi
2024,Alavés,La Liga,Ianis Hagi,ROU,"MF,FW",24,1998,8.9,301,227,71,15,4,5,54,15,32,10,12,0,194,3,14,https://fbref.com/en/players/0127419a/Ianis-Hagi
2024,Alavés,La Liga,Jon Karrikaburu,ESP,"MF,FW",20,2002,0.2,5,3,1,0,0,0,0,0,0,0,0,0,2,1,0,https://fbref.com/en/players/211589b8/Jon-Karrikaburu
2024,Alavés,La Liga,Kiké,ESP,"FW,MF",33,1989,15.8,301,288,10,0,2,1,10,0,0,0,0,0,200,3,9,https://fbref.com/en/players/e897d8ba/Kike
2024,Alavés,La Liga,Javi López,ESP,DF,21,2002,26.5,1129,865,258,14,2,12,105,244,0,0,0,0,775,6,47,https://fbref.com/en/players/e9ada8cf/Javi-Lopez
2024,Alavés,La Liga,Rafa Marín,ESP,DF,21,2002,27.1,1025,962,60,54,0,23,1,3,0,0,0,0,846,3,7,https://fbref.com/en/players/3239a8ed/Rafa-Marin
2024,Alavés,La Liga,Tomás Mendes,ESP,MF,18,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,https://fbref.com/en/players/45f771db/Tomas-Mendes
2024,Alavés,La Liga,Miguel,ESP,"FW,MF",23,1999,0.7,15,12,3,0,0,0,0,0,0,0,0,0,7,0,1,https://fbref.com/en/players/6763373d/Miguel
2024,Alavés,La Liga,Samu Omorodion,ESP,FW,19,2004,21.3,322,278,43,1,1,1,2,3,0,0,0,0,232,1,8,https://fbref.com/en/players/dc44b03c/Samu-Omorodion
2024,Alavés,La Liga,Eneko Ortiz,ESP,DF,20,2003,0.2,4,2,2,0,0,0,1,2,0,0,0,0,3,0,1,https://fbref.com/en/players/dc5ea86b/Eneko-Ortiz
2024,Alavés,La Liga,Jesús Owono,EQG,GK,22,2001,4,119,75,44,13,0,0,0,0,0,0,0,0,77,0,0,https://fbref.com/en/players/d6e3d7fb/Jesus-Owono
2024,Alavés,La Liga,Joaquín Panichelli,ARG,"FW,MF",20,2002,2.5,46,43,2,0,0,1,0,1,0,0,0,0,29,1,3,https://fbref.com/en/players/ae14af56/Joaquin-Panichelli
2024,Alavés,La Liga,Victor Parada,ESP,"FW,MF",21,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8ca358c5/Victor-Parada
2024,Alavés,La Liga,Abderrahman Rebbach,ALG,"FW,MF",24,1998,8,225,179,44,3,0,1,63,12,28,10,8,2,124,2,18,https://fbref.com/en/players/9a796115/Abderrahman-Rebbach
2024,Alavés,La Liga,Luis Rioja,ESP,"FW,MF",29,1993,27.8,855,757,91,22,2,4,174,16,53,12,22,2,551,7,51,https://fbref.com/en/players/eb3dd471/Luis-Rioja
2024,Alavés,La Liga,Unai Ropero,ESP,MF,21,2001,0.1,5,3,1,0,0,0,0,0,1,0,0,0,4,1,0,https://fbref.com/en/players/7868c973/Unai-Ropero
2024,Alavés,La Liga,Aleksandar Sedlar,SRB,DF,31,1991,10.5,405,387,17,11,0,1,0,1,0,0,0,0,343,1,1,https://fbref.com/en/players/a35134ae/Aleksandar-Sedlar
2024,Alavés,La Liga,Giuliano Simeone,ARG,FW,20,2002,7,169,165,4,0,1,0,14,1,1,0,0,0,114,0,8,https://fbref.com/en/players/a6536561/Giuliano-Simeone
2024,Alavés,La Liga,Antonio Sivera,ESP,GK,26,1996,34,1105,653,449,154,0,8,0,0,0,0,0,0,651,3,0,https://fbref.com/en/players/9970da54/Antonio-Sivera
2024,Alavés,La Liga,Alex Sola,ESP,"FW,MF",24,1999,14,430,364,66,4,0,1,84,41,21,3,13,0,269,0,25,https://fbref.com/en/players/5fa714d5/Alex-Sola
2024,Alavés,La Liga,Mamadou Sylla,SEN,"FW,MF",29,1994,0.2,7,6,1,0,0,0,0,0,0,0,0,0,3,0,0,https://fbref.com/en/players/e5ec95f8/Mamadou-Sylla
2024,Alavés,La Liga,Nahuel Tenaglia,ARG,DF,27,1996,12.7,454,384,67,13,1,3,17,54,0,0,0,0,330,3,13,https://fbref.com/en/players/66654daa/Nahuel-Tenaglia
2024,Alavés,La Liga,Carlos Vicente,ESP,FW,24,1999,12.4,357,301,55,13,1,1,90,6,36,8,17,0,201,1,20,https://fbref.com/en/players/90df343e/Carlos-Vicente
2024,Alavés,La Liga,Xeber,ESP,"FW,MF",26,1997,3.4,100,96,4,0,0,1,14,2,2,0,2,0,68,0,9,https://fbref.com/en/players/d2c8aacc/Xeber
2024,Almería,La Liga,Sergio Akieme,ESP,DF,25,1997,18.6,801,630,169,19,1,5,57,148,2,0,1,0,620,2,22,https://fbref.com/en/players/06efa9dc/Sergio-Akieme
2024,Almería,La Liga,Sergio Arribas,ESP,"MF,FW",21,2001,22.7,751,661,86,32,4,4,60,7,28,13,9,0,588,4,20,https://fbref.com/en/players/1e465e70/Sergio-Arribas
2024,Almería,La Liga,Iddrisu Baba,GHA,MF,27,1996,15.9,654,636,15,15,2,2,4,0,0,0,0,0,543,3,10,https://fbref.com/en/players/bfd381b3/Iddrisu-Baba
2024,Almería,La Liga,Srđan Babić,SRB,DF,27,1996,1,62,60,2,2,0,1,0,0,0,0,0,0,58,0,0,https://fbref.com/en/players/075fe5a3/Srdjan-Babic
2024,Almería,La Liga,Léo Baptistão,BRA,FW,30,1992,20.4,568,534,31,0,1,3,27,8,0,0,0,0,366,3,30,https://fbref.com/en/players/35f6db55/Leo-Baptistao
2024,Almería,La Liga,Álex Centelles,ESP,DF,25,1997,10.9,544,430,112,24,1,5,44,88,0,0,0,0,400,2,19,https://fbref.com/en/players/ae852b7d/Alex-Centelles
2024,Almería,La Liga,Chumi,ESP,DF,24,1999,27,1208,1139,64,21,0,4,2,25,0,0,0,0,1044,5,11,https://fbref.com/en/players/2475cf9b/Chumi
2024,Almería,La Liga,Adri Embarba,ESP,"FW,MF",31,1992,27.5,928,770,150,35,0,16,171,16,94,36,31,0,609,8,43,https://fbref.com/en/players/db8f0eba/Adri-Embarba
2024,Almería,La Liga,Fernando,ESP,GK,33,1990,4,160,123,36,10,0,0,0,0,0,0,0,0,110,1,0,https://fbref.com/en/players/dabb2827/Fernando
2024,Almería,La Liga,Rachad Fettal,MAR,FW,18,2005,0.2,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0,https://fbref.com/en/players/ae9a9b2d/Rachad-Fettal
2024,Almería,La Liga,Édgar González,ESP,"DF,MF",26,1997,28,1350,1296,51,35,0,8,2,2,0,0,0,0,1150,3,6,https://fbref.com/en/players/49d028db/Edgar-Gonzalez
2024,Almería,La Liga,Luis Javier Suárez,COL,FW,25,1997,10.2,202,184,17,1,2,1,7,0,0,0,0,0,150,1,7,https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez
2024,Almería,La Liga,Kaiky,BRA,DF,19,2004,5.8,263,252,11,10,0,3,1,1,0,0,0,0,217,0,4,https://fbref.com/en/players/55634fb8/Kaiky
2024,Almería,La Liga,Ibrahima Koné,MLI,FW,24,1999,3.1,56,49,7,0,0,0,2,2,0,0,0,0,38,0,0,https://fbref.com/en/players/04bb2b06/Ibrahima-Kone
2024,Almería,La Liga,Bruno Langa,MOZ,DF,25,1997,9.1,400,320,80,13,0,3,16,67,0,0,0,0,307,0,13,https://fbref.com/en/players/72947847/Bruno-Langa
2024,Almería,La Liga,Lázaro,BRA,"FW,MF",21,2002,3.2,100,87,12,4,1,2,12,3,5,3,2,0,69,1,4,https://fbref.com/en/players/86ff856b/Lazaro
2024,Almería,La Liga,Dion Lopy,SEN,MF,21,2002,21.3,882,855,25,18,2,15,7,7,0,0,0,0,745,2,11,https://fbref.com/en/players/64c14d49/Dion-Lopy
2024,Almería,La Liga,Anthony Lozano,HON,FW,30,1993,8.6,136,120,15,0,0,0,4,0,0,0,0,0,98,1,4,https://fbref.com/en/players/38699c72/Anthony-Lozano
2024,Almería,La Liga,Diego Mariño,ESP,GK,33,1990,1,27,25,2,0,0,0,0,0,0,0,0,0,23,0,0,https://fbref.com/en/players/d9235a45/Diego-Marino
2024,Almería,La Liga,Luís Maximiano,POR,GK,24,1999,33,1266,862,397,133,0,1,0,0,0,0,0,0,833,7,0,https://fbref.com/en/players/3318286e/Luis-Maximiano
2024,Almería,La Liga,Gonzalo Melero,ESP,"MF,FW",29,1994,12.3,465,443,20,10,0,0,4,3,0,0,0,0,381,2,5,https://fbref.com/en/players/3902e91b/Gonzalo-Melero
2024,Almería,La Liga,Houboulang Mendes,GNB,DF,25,1998,4.4,177,114,61,8,0,1,4,53,0,0,0,0,129,2,3,https://fbref.com/en/players/1545cf15/Houboulang-Mendes
2024,Almería,La Liga,Marko Milovanović,SRB,"FW,MF",19,2003,3.4,68,64,4,0,0,0,1,0,0,0,0,0,43,0,2,https://fbref.com/en/players/1fda2b14/Marko-Milovanovic
2024,Almería,La Liga,César Montes,MEX,DF,26,1997,19.9,973,927,39,36,1,16,3,0,0,0,0,0,750,7,4,https://fbref.com/en/players/28e957d7/Cesar-Montes
2024,Almería,La Liga,Marcos Peña,ESP,MF,18,2005,4.9,217,209,8,8,0,0,0,0,0,0,0,0,188,0,2,https://fbref.com/en/players/736c14ec/Marcos-Pena
2024,Almería,La Liga,Alejandro Pozo Pozo,ESP,"DF,MF",24,1999,10.8,598,481,112,9,1,1,41,103,0,0,0,0,443,5,20,https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo
2024,Almería,La Liga,Marc Pubill,ESP,DF,20,2003,20.9,958,743,213,26,0,3,68,187,0,0,0,0,686,2,32,https://fbref.com/en/players/365113c0/Marc-Pubill
2024,Almería,La Liga,Arnau Puigmal,ESP,"FW,DF",22,2001,2.8,93,80,13,2,0,0,14,5,5,3,2,0,65,0,3,https://fbref.com/en/players/39352da2/Arnau-Puigmal
2024,Almería,La Liga,Aleksandar Radovanović,SRB,DF,29,1993,6.3,197,190,6,3,0,4,0,0,0,0,0,0,181,1,0,https://fbref.com/en/players/09507ffa/Aleksandar-Radovanovic
2024,Almería,La Liga,Largie Ramazani,BEL,"FW,MF",22,2001,17.3,340,331,7,1,4,2,32,3,1,1,0,0,203,2,17,https://fbref.com/en/players/cc9256ef/Largie-Ramazani
2024,Almería,La Liga,Lucas Robertone,ARG,MF,26,1997,26.5,1363,1250,105,58,10,12,67,8,30,7,18,0,1107,8,18,https://fbref.com/en/players/a8981944/Lucas-Robertone
2024,Almería,La Liga,Luka Romero,ARG,FW,18,2004,4.9,148,145,3,2,0,0,2,1,0,0,0,0,137,0,0,https://fbref.com/en/players/ca6edaa0/Luka-Romero
2024,Almería,La Liga,Paco Sanz,ESP,DF,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,https://fbref.com/en/players/b7aa8fd8/Paco-Sanz
2024,Almería,La Liga,Marciano Tchami,GNB,"FW,MF",19,2004,0.5,24,22,2,0,0,0,1,0,0,0,0,0,14,0,2,https://fbref.com/en/players/19a5c0b6/Marciano-Tchami
2024,Almería,La Liga,Jonathan Viera,ESP,MF,33,1989,10.1,545,512,31,20,5,0,6,4,2,1,0,0,468,2,8,https://fbref.com/en/players/efa708aa/Jonathan-Viera
2024,Athletic Club,La Liga,Julen Agirrezabala,ESP,GK,22,2000,2.6,100,72,28,6,0,0,0,0,0,0,0,0,67,0,1,https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala
2024,Athletic Club,La Liga,Yeray Álvarez,ESP,DF,28,1995,12.8,710,674,32,30,2,8,1,1,0,0,0,0,572,4,7,https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez
2024,Athletic Club,La Liga,Adu Ares,ESP,FW,21,2001,2.9,104,103,1,0,0,1,11,0,1,1,0,0,79,0,5,https://fbref.com/en/players/a461f098/Adu-Ares
2024,Athletic Club,La Liga,Yuri Berchiche,ESP,DF,33,1990,21.4,1304,1050,249,43,0,8,44,206,0,0,0,0,1078,5,26,https://fbref.com/en/players/b6e50615/Yuri-Berchiche
2024,Athletic Club,La Liga,Álex Berenguer,ESP,FW,28,1995,17.7,596,478,117,38,4,5,138,13,65,22,30,0,373,1,23,https://fbref.com/en/players/dc1c2fce/Alex-Berenguer
2024,Athletic Club,La Liga,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,23.2,1232,1157,69,29,8,20,57,2,36,1,30,0,993,6,18,https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta
2024,Athletic Club,La Liga,Dani García,ESP,MF,33,1990,8.3,331,321,10,9,0,2,0,1,0,0,0,0,279,0,2,https://fbref.com/en/players/240d3a0b/Dani-Garcia
2024,Athletic Club,La Liga,Raúl García,ESP,"FW,MF",37,1986,4.7,138,136,0,0,1,2,7,0,0,0,0,0,79,2,3,https://fbref.com/en/players/b418dbd4/Raul-Garcia
2024,Athletic Club,La Liga,Unai Gómez,ESP,MF,20,2003,9.7,260,234,26,6,1,1,21,0,14,11,1,0,198,0,5,https://fbref.com/en/players/37db6cae/Unai-Gomez
2024,Athletic Club,La Liga,Gorka Guruzeta,ESP,FW,26,1996,24.6,618,585,30,1,1,3,11,1,0,0,0,0,422,3,27,https://fbref.com/en/players/6b5ea2f4/Gorka-Guruzeta
2024,Athletic Club,La Liga,Ander Herrera,ESP,MF,33,1989,11.4,756,727,24,20,4,4,13,1,0,0,0,0,643,5,6,https://fbref.com/en/players/436a9dd0/Ander-Herrera
2024,Athletic Club,La Liga,Imanol,ESP,DF,23,2000,5.8,343,277,65,3,0,3,21,61,1,0,1,0,280,1,11,https://fbref.com/en/players/9e095d72/Imanol
2024,Athletic Club,La Liga,Mikel Jauregizar,ESP,MF,19,2003,1.7,79,71,8,1,1,0,6,1,6,1,4,0,56,0,4,https://fbref.com/en/players/2f5c78ca/Mikel-Jauregizar
2024,Athletic Club,La Liga,Iñigo Lekue,ESP,DF,30,1993,22.2,1273,1036,233,23,2,4,37,207,0,0,0,0,1012,4,29,https://fbref.com/en/players/59b7d823/Inigo-Lekue
2024,Athletic Club,La Liga,Óscar de Marcos,ESP,DF,34,1989,25.1,1566,1262,298,30,1,3,121,267,1,1,0,0,1243,6,33,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos
2024,Athletic Club,La Liga,Iker Muniain,ESP,"MF,FW",30,1992,6.6,410,360,50,17,4,1,31,1,26,6,14,0,345,0,4,https://fbref.com/en/players/c05dfb74/Iker-Muniain
2024,Athletic Club,La Liga,Peru Nolaskoain,ESP,"DF,MF",24,1998,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,https://fbref.com/en/players/857cb4f3/Peru-Nolaskoain
2024,Athletic Club,La Liga,Aingeru Olabarrieta,ESP,FW,17,2005,0.1,5,5,0,0,0,0,2,0,0,0,0,0,2,0,2,https://fbref.com/en/players/b7e92b0e/Aingeru-Olabarrieta
2024,Athletic Club,La Liga,Aitor Paredes,ESP,DF,23,2000,30,1556,1507,47,39,2,11,1,2,0,0,0,0,1331,2,7,https://fbref.com/en/players/b906757a/Aitor-Paredes
2024,Athletic Club,La Liga,Beñat Prados,ESP,"MF,DF",22,2001,16.1,811,771,34,20,5,3,10,13,0,0,0,0,667,6,9,https://fbref.com/en/players/1f60244a/Benat-Prados
2024,Athletic Club,La Liga,Oihan Sancet,ESP,MF,23,2000,21.9,802,783,13,1,9,0,30,0,0,0,0,0,641,6,21,https://fbref.com/en/players/bdb624a3/Oihan-Sancet
2024,Athletic Club,La Liga,Unai Simón,ESP,GK,26,1997,35.4,1227,855,367,127,0,2,0,0,0,0,0,0,728,5,1,https://fbref.com/en/players/5dcf3e90/Unai-Simon
2024,Athletic Club,La Liga,Mikel Vesga,ESP,MF,30,1993,17,829,821,6,5,3,6,13,0,1,0,1,0,639,2,16,https://fbref.com/en/players/b0fce72c/Mikel-Vesga
2024,Athletic Club,La Liga,Asier Villalibre,ESP,FW,25,1997,5.7,124,119,5,0,0,0,2,0,0,0,0,0,88,0,1,https://fbref.com/en/players/57be54ec/Asier-Villalibre
2024,Athletic Club,La Liga,Daniel Vivian,ESP,DF,24,1999,32,1719,1642,70,60,2,17,4,10,0,0,0,0,1442,7,5,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian
2024,Athletic Club,La Liga,Iñaki Williams,GHA,FW,29,1994,31.6,995,953,33,4,12,4,111,19,0,0,0,0,668,9,51,https://fbref.com/en/players/6a99e0b1/Inaki-Williams
2024,Athletic Club,La Liga,Nico Williams,ESP,FW,21,2002,25.1,828,739,85,16,8,3,153,11,57,36,8,0,579,4,47,https://fbref.com/en/players/afdc14d7/Nico-Williams
2024,Atlético Madrid,La Liga,César Azpilicueta,ESP,DF,33,1989,15.8,1035,899,130,19,1,2,11,111,0,0,0,0,867,6,8,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
2024,Atlético Madrid,La Liga,Pablo Barrios,ESP,MF,20,2003,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10,https://fbref.com/en/players/45736cec/Pablo-Barrios
2024,Atlético Madrid,La Liga,Yannick Carrasco,BEL,DF,29,1993,2.5,88,77,10,3,0,1,8,4,3,0,2,0,65,1,2,https://fbref.com/en/players/de39485a/Yannick-Carrasco
2024,Atlético Madrid,La Liga,Ángel Correa,ARG,"FW,MF",28,1995,17,516,471,37,3,1,2,40,0,21,11,8,0,379,8,11,https://fbref.com/en/players/01eb744d/Angel-Correa
2024,Atlético Madrid,La Liga,Rodrigo De Paul,ARG,MF,29,1994,23.1,1553,1461,75,51,23,16,46,12,12,3,4,0,1291,17,23,https://fbref.com/en/players/162efffd/Rodrigo-De-Paul
2024,Atlético Madrid,La Liga,Javi Galán,ESP,DF,28,1994,1,60,49,11,0,0,0,6,9,2,0,1,0,45,0,3,https://fbref.com/en/players/a4b00319/Javi-Galan
2024,Atlético Madrid,La Liga,Antoine Griezmann,FRA,"FW,MF",32,1991,29.4,1383,1212,161,33,13,14,123,4,94,28,42,0,1062,10,32,https://fbref.com/en/players/df69b544/Antoine-Griezmann
